% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.118917878e+04 +3.122507878e+04 +3.122507878e+04 +1.4086e+00 -2.3043e+00 +3.5513e+00 +2.6892e+00 -2.4623e+00
22 0 +2.762364429e+04 +2.765954429e+04 +2.765954429e+04 -4.7736e+00 -3.7703e+00 -2.6933e+00 +1.3559e+00 -2.0921e+00
39 0 +1.797223504e+04 +1.800813504e+04 +1.800813504e+04 -2.0365e+00 -1.3301e+00 -3.2031e+00 -6.7441e-01 -3.9123e+00
45 0 +3.849035604e+03 +3.884935604e+03 +3.884935604e+03 -3.5118e+00 +5.2383e-01 +1.7664e+00 -3.7328e+00 -4.9922e+00
72 0 +1.155648711e+02 +1.514648711e+02 +1.514648711e+02 -3.5118e+00 +5.2383e-01 +1.7664e+00 +5.7627e-01 -4.9922e+00
90 0 +9.249355941e+01 +1.283935594e+02 +1.283935594e+02 -1.9914e+00 +5.2383e-01 +1.7664e+00 +2.0822e+00 -4.9922e+00
99 0 +9.249355941e+01 +1.283935594e+02 +1.283935594e+02 -1.9914e+00 +5.2383e-01 +1.7664e+00 +2.0822e+00 -4.9922e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.137000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.903884944e+05 +5.904198644e+05 +5.904198644e+05 +4.7069e+00 +4.1490e+00 -9.9656e-01 +1.2124e+00 +3.2997e+00
3 0 +1.512201482e+04 +1.515338482e+04 +1.515338482e+04 -4.9242e+00 -1.3541e+00 +4.7296e+00 -3.3937e+00 +2.4998e+00
39 0 +1.135676486e+04 +1.138813486e+04 +1.138813486e+04 +1.6665e+00 -2.2462e+00 -1.9415e+00 -1.4351e+00 -3.2935e+00
45 0 +7.425050744e+03 +7.456420744e+03 +7.456420744e+03 -2.1696e+00 +2.0214e+00 +1.3323e-01 -4.2282e+00 +4.6613e+00
53 0 +1.209668617e+02 +1.523368617e+02 +1.523368617e+02 -2.7280e+00 -3.3873e+00 -1.9372e+00 -2.0462e+00 -2.0170e+00
60 0 +9.481778457e+01 +1.261877846e+02 +1.261877846e+02 +6.0830e-02 +1.6315e+00 -4.0436e+00 -1.6788e+00 +1.8031e+00
99 0 +9.481778457e+01 +1.261877846e+02 +1.261877846e+02 +6.0830e-02 +1.6315e+00 -4.0436e+00 -1.6788e+00 +1.8031e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.333535071e+05 +6.323535071e+05 +6.323535071e+05 +3.4391e+00 -2.1617e+00 -2.4760e+00 -3.3221e+00 -2.4981e+00
2 0 +2.854120480e+05 +2.844120480e+05 +2.844120480e+05 +1.1227e+00 +1.3900e+00 +1.1313e+00 -1.1974e+00 -8.3320e-01
3 0 +1.804284098e+05 +1.794284098e+05 +1.794284098e+05 -2.1132e+00 +3.2505e+00 +1.1692e+00 +1.8820e+00 -3.4283e+00
4 0 +1.275901035e+05 +1.265901035e+05 +1.265901035e+05 +2.2727e+00 +1.1626e-01 +9.7812e-01 +1.4796e+00 +6.5620e-01
7 0 +9.779218434e+01 -9.022078157e+02 -9.022078157e+02 -2.5098e+00 -2.2916e+00 +4.1124e+00 +3.3714e+00 +1.5831e+00
78 0 +3.652012134e+01 -9.634798787e+02 -9.634798787e+02 -2.4314e+00 -2.2916e+00 +2.6554e+00 +3.3714e+00 -8.3320e-01
99 0 +3.652012134e+01 -9.634798787e+02 -9.634798787e+02 -2.4314e+00 -2.2916e+00 +2.6554e+00 +3.3714e+00 -8.3320e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.319200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.952713687e+05 +2.954032887e+05 +2.954032887e+05 -1.4583e-01 +2.1533e+00 -4.0416e+00 -3.7575e+00 +9.8753e-01
2 0 +1.944878007e+05 +1.946197207e+05 +1.946197207e+05 -4.2624e+00 +4.0882e+00 -3.8145e+00 +4.5103e+00 +6.6684e-01
10 0 +1.218858954e+05 +1.220178154e+05 +1.220178154e+05 -4.9709e+00 +3.8722e+00 -1.9058e+00 +3.8042e+00 +1.6217e+00
32 0 +1.051921261e+05 +1.053240461e+05 +1.053240461e+05 -3.6739e+00 -7.8738e-02 -2.5656e+00 +9.5384e-01 +3.2480e-01
34 0 +6.339413941e+04 +6.352605941e+04 +6.352605941e+04 -4.3762e+00 +2.6478e+00 -2.2879e+00 +2.1602e+00 +5.5983e-01
99 0 +6.339413941e+04 +6.352605941e+04 +6.352605941e+04 -4.3762e+00 +2.6478e+00 -2.2879e+00 +2.1602e+00 +5.5983e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.908400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.993767062e+05 +5.999675462e+05 +5.999675462e+05 -4.1992e+00 -4.6711e+00 +2.2498e+00 +4.3015e+00 -1.4517e+00
4 0 +1.342951484e+04 +1.402035484e+04 +1.402035484e+04 -2.0031e+00 -4.5613e+00 -3.5205e+00 -3.7015e-01 -2.7024e+00
31 0 +1.184079766e+04 +1.243163766e+04 +1.243163766e+04 -4.5860e+00 -3.6234e+00 -3.7386e+00 -3.2896e+00 -8.5880e-01
99 0 +1.184079766e+04 +1.243163766e+04 +1.243163766e+04 -4.5860e+00 -3.6234e+00 -3.7386e+00 -3.2896e+00 -8.5880e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.749000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.959270634e+04 +4.966019634e+04 +4.966019634e+04 -7.6121e-02 -7.3903e-02 -9.9862e-01 +3.9894e+00 +4.1242e+00
6 0 +4.003106714e+03 +4.070596714e+03 +4.070596714e+03 -8.9063e-01 -1.3000e+00 +4.4773e+00 +3.9668e+00 -1.4554e+00
12 0 +2.131262183e+02 +2.806162183e+02 +2.806162183e+02 +4.8415e+00 -8.8692e-02 -1.9677e+00 +4.7138e+00 -1.9319e+00
21 0 +1.018943410e+02 +1.693843410e+02 +1.693843410e+02 +7.1878e-01 -3.6312e+00 -1.8772e+00 +5.9500e-01 -5.8669e-01
78 0 +9.959638943e+01 +1.670863894e+02 +1.670863894e+02 +7.1878e-01 -3.6312e+00 +5.6169e-01 +9.9277e-01 -5.8669e-01
99 0 +9.959638943e+01 +1.670863894e+02 +1.670863894e+02 +7.1878e-01 -3.6312e+00 +5.6169e-01 +9.9277e-01 -5.8669e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.085000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.635793393e+05 +4.636101893e+05 +4.636101893e+05 -4.6134e+00 +2.3187e+00 -2.8754e+00 +1.7037e+00 -1.8152e+00
2 0 +2.641449580e+02 +2.949949580e+02 +2.949949580e+02 +3.6244e+00 +3.2823e+00 +7.5772e-02 +2.2600e+00 +2.4342e+00
46 0 +5.341153167e+01 +8.426153167e+01 +8.426153167e+01 +4.2444e+00 -3.4806e+00 -1.8278e+00 +3.3080e+00 -1.3120e+00
99 0 +5.341153167e+01 +8.426153167e+01 +8.426153167e+01 +4.2444e+00 -3.4806e+00 -1.8278e+00 +3.3080e+00 -1.3120e+00
