% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.034245426e+01 +1.111224543e+02 +1.111224543e+02 +3.7542e+00 -3.5452e+00 -1.7206e+00 +1.1746e+00 -3.5813e+00
2 0 +6.467096928e+01 +1.054509693e+02 +1.054509693e+02 +6.3447e-01 -6.3401e-01 +3.0002e+00 -4.6160e+00 +4.3568e+00
3 0 +1.892085475e+01 +5.970085475e+01 +5.970085475e+01 -3.9517e+00 -4.4343e+00 -4.9590e+00 +2.6205e+00 +4.0410e+00
27 0 +1.209684992e+01 +5.287684992e+01 +5.287684992e+01 +4.8194e+00 -3.9620e+00 -4.7483e+00 -2.1272e+00 -2.1897e+00
232 0 +1.020648248e+01 +5.098648248e+01 +5.098648248e+01 +3.7593e+00 +1.5971e+00 +3.2793e-01 +4.7040e+00 -3.4373e+00
238 0 +1.020648248e+01 +5.098648248e+01 +5.098648248e+01 +3.7593e+00 +1.5971e+00 +3.2793e-01 +4.7040e+00 -3.4373e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.600000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.065823614e+01 +6.905823614e+01 +6.905823614e+01 +1.4649e+00 -1.9888e+00 -4.6378e+00 -3.1784e+00 -3.8973e+00
2 0 +6.466208925e+01 +6.306208925e+01 +6.306208925e+01 -3.8422e-01 -4.8021e+00 +3.7440e+00 -4.9732e+00 -9.5226e-01
6 0 +4.854715416e+01 +4.694715416e+01 +4.694715416e+01 +2.2812e+00 +3.5353e+00 -4.9813e-01 -7.2209e-01 +3.4193e-01
7 0 +1.670792046e+01 +1.510792046e+01 +1.510792046e+01 -4.6579e+00 +1.7226e-01 -4.7094e+00 -1.7673e+00 -2.0018e-01
196 0 +9.347862832e+00 +7.747862832e+00 +7.747862832e+00 +3.1586e+00 +3.0962e-01 +7.4348e-01 -4.3663e+00 -2.9150e+00
238 0 +9.347862832e+00 +7.747862832e+00 +7.747862832e+00 +3.1586e+00 +3.0962e-01 +7.4348e-01 -4.3663e+00 -2.9150e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.708400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.105213047e+01 -2.997878695e+02 -2.997878695e+02 +1.4384e+00 +4.0423e+00 +2.9273e+00 +3.3158e-01 +1.9720e+00
2 0 +4.327789150e+01 -3.275621085e+02 -3.275621085e+02 -3.6062e+00 +4.5437e+00 +2.7957e+00 -4.6388e-01 +3.6481e-01
5 0 +3.335652420e+01 -3.374834758e+02 -3.374834758e+02 +4.6168e+00 -3.5664e-01 +1.4369e+00 +2.4237e+00 -1.4556e+00
28 0 +2.406544491e+01 -3.467745551e+02 -3.467745551e+02 +2.2733e+00 -1.2982e-01 -2.9317e+00 -3.0456e+00 -2.9613e+00
