% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.188076450e+05 +6.185977650e+05 +6.185977650e+05 +4.7756e+00 +2.5065e+00 +3.6585e+00 +2.5457e+00 +9.4629e-01
3 0 +2.575998417e+05 +2.573899617e+05 +2.573899617e+05 -3.1832e+00 +4.4217e-01 -2.6991e+00 +2.7060e+00 +1.3217e+00
20 0 +2.321022112e+05 +2.318923312e+05 +2.318923312e+05 -2.4249e+00 +4.7970e+00 +7.6900e-01 -3.3321e-01 +1.8621e+00
22 0 +4.254281529e+04 +4.233293529e+04 +4.233293529e+04 +4.6869e+00 -2.9212e+00 -7.9706e-01 +1.8343e+00 +1.9036e+00
74 0 +2.754874420e+04 +2.733886420e+04 +2.733886420e+04 -2.9133e+00 -3.4421e+00 +1.6638e+00 +1.8343e+00 +1.9036e+00
99 0 +2.559569916e+04 +2.538581916e+04 +2.538581916e+04 -6.4240e-01 -2.9212e+00 +2.2637e+00 +1.8343e+00 +1.9036e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.209000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.421711619e+06 +1.421619529e+06 +1.421619529e+06 +7.9963e-01 +3.4676e+00 +4.6656e+00 -5.4976e-01 -1.2292e+00
2 0 +2.237781801e+05 +2.236860901e+05 +2.236860901e+05 -1.3674e+00 -1.9235e+00 -1.8383e+00 -4.3912e-01 -5.0122e-01
5 0 +7.133298976e+04 +7.124089976e+04 +7.124089976e+04 -1.5032e+00 -1.1555e-01 -3.5867e+00 -2.9455e+00 -2.3652e-01
14 0 +3.242361015e+04 +3.233152015e+04 +3.233152015e+04 +1.9896e+00 +1.3160e-01 +3.1057e+00 -9.9922e-01 -2.0121e-01
99 0 +2.404411510e+04 +2.395202510e+04 +2.395202510e+04 +4.8688e+00 +4.6336e+00 -6.3991e-01 -9.9922e-01 -2.0121e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.789000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.476499228e+07 +5.476490439e+07 +5.476490439e+07 -2.2187e+00 +3.8060e+00 -4.6651e-01 +2.4103e+00 +3.9552e+00
3 0 +3.021586260e+07 +3.021577471e+07 +3.021577471e+07 -4.1126e+00 -1.9689e+00 +4.4104e+00 -3.6010e+00 +2.4524e+00
4 0 +2.078760150e+06 +2.078672260e+06 +2.078672260e+06 -9.8337e-01 +3.5074e+00 -9.9493e-02 -5.9965e-01 -1.6755e+00
8 0 +3.011729246e+05 +3.010850346e+05 +3.010850346e+05 -1.9665e-01 -2.1599e+00 -8.6506e-01 +6.3510e-01 -3.3020e+00
18 0 +2.792841356e+05 +2.791962456e+05 +2.791962456e+05 -3.9284e+00 -4.9977e+00 -1.4876e+00 -4.2279e+00 -3.4319e+00
39 0 +3.499927372e+04 +3.491138372e+04 +3.491138372e+04 -8.8676e-01 +2.1488e+00 +1.3336e+00 -1.1383e+00 -2.9995e+00
49 0 +2.578436799e+04 +2.569647799e+04 +2.569647799e+04 -4.0488e+00 -4.9740e+00 +1.4973e+00 -1.2779e+00 -3.1630e+00
83 0 +2.394033027e+04 +2.385244027e+04 +2.385244027e+04 -4.0488e+00 -9.5121e-02 +1.4973e+00 -1.2779e+00 -3.1630e+00
97 0 +8.753661679e+03 +8.665771679e+03 +8.665771679e+03 -4.0488e+00 +9.5315e-01 +2.5452e+00 -1.9147e+00 -3.1630e+00
99 0 +8.753661679e+03 +8.665771679e+03 +8.665771679e+03 -4.0488e+00 +9.5315e-01 +2.5452e+00 -1.9147e+00 -3.1630e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.201900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.039276284e+05 +5.042478184e+05 +5.042478184e+05 -4.6499e+00 +2.5245e+00 -2.7615e+00 +4.9668e-01 -4.1809e+00
7 0 +3.304929052e+05 +3.308130952e+05 +3.308130952e+05 -2.5497e+00 +4.6921e+00 +7.3323e-02 -1.8733e+00 -4.0397e+00
8 0 +1.996248852e+05 +1.999450752e+05 +1.999450752e+05 +1.2061e+00 +2.7338e+00 +3.5449e+00 +1.3282e+00 -3.2988e+00
71 0 +1.946016576e+05 +1.949218476e+05 +1.949218476e+05 +1.2061e+00 -4.8719e+00 +2.1483e+00 +1.3282e+00 -3.2988e+00
73 0 +4.559363889e+04 +4.591382889e+04 +4.591382889e+04 +1.2061e+00 +2.7338e+00 +1.1024e+00 -1.4962e-01 -3.2988e+00
77 0 +3.535657415e+04 +3.567676415e+04 +3.567676415e+04 +3.0086e+00 +4.1013e+00 +3.5449e+00 -8.8736e-01 -3.2988e+00
99 0 +3.535657415e+04 +3.567676415e+04 +3.567676415e+04 +3.0086e+00 +4.1013e+00 +3.5449e+00 -8.8736e-01 -3.2988e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.042400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.601083881e+06 +4.600979641e+06 +4.600979641e+06 +4.6011e+00 +4.4500e+00 -2.1274e+00 +1.2655e-01 -2.2183e+00
2 0 +8.765281536e+05 +8.764239136e+05 +8.764239136e+05 +3.9675e+00 -1.1643e+00 +7.4167e-01 +4.5702e+00 +2.2537e-01
16 0 +4.380474896e+05 +4.379432496e+05 +4.379432496e+05 +1.6580e+00 -1.4089e+00 -9.9175e-01 +2.3730e-01 -7.6437e-01
29 0 +1.665122134e+05 +1.664079734e+05 +1.664079734e+05 +4.2719e-01 +2.8167e+00 +9.1405e-02 -2.3104e+00 +1.6548e-01
