% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.444227757e+04 +7.447817757e+04 +7.447817757e+04 +2.9338e+00 -8.5019e-02 +2.9751e+00 +2.8861e-01 -3.8289e+00
9 0 +3.222971089e+02 +3.581971089e+02 +3.581971089e+02 +1.3974e+00 +1.3160e+00 +1.9843e-01 +3.2898e+00 -2.7080e+00
33 0 +1.177978090e+02 +1.536978090e+02 +1.536978090e+02 -1.3690e+00 -5.0041e-01 +8.4521e-02 +3.2899e+00 -4.6681e+00
54 0 +8.122337218e+01 +1.171233722e+02 +1.171233722e+02 +4.9293e-01 -1.0237e+00 +2.6670e-01 +2.5284e+00 -5.0000e+00
55 0 +7.842884768e+01 +1.143288477e+02 +1.143288477e+02 +5.3580e-01 -5.2912e-02 +1.3798e-01 +3.2393e+00 -5.0000e+00
78 0 +5.903585139e+01 +9.493585139e+01 +9.493585139e+01 +1.1254e+00 +7.9214e-01 +1.4344e+00 +5.0000e+00 -5.0000e+00
81 0 +3.556099209e+01 +7.146099209e+01 +7.146099209e+01 +1.1950e+00 +3.8759e+00 +1.4831e+00 +5.0000e+00 -3.6582e+00
106 0 +2.436103449e+01 +6.026103449e+01 +6.026103449e+01 +1.5735e+00 +2.4369e+00 +2.2679e+00 +4.0035e+00 -4.1882e+00
150 0 +2.436103449e+01 +6.026103449e+01 +6.026103449e+01 +1.5735e+00 +2.4369e+00 +2.2679e+00 +4.0035e+00 -4.1882e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.137000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.405087804e+05 +4.405401504e+05 +4.405401504e+05 -1.2173e+00 +4.8946e-03 +3.8740e+00 +2.5996e+00 +3.6974e+00
2 0 +1.399805377e+05 +1.400119077e+05 +1.400119077e+05 +3.8420e+00 -3.9609e+00 -1.9536e+00 -2.7714e+00 +2.6753e+00
3 0 +1.277314188e+04 +1.280451188e+04 +1.280451188e+04 -3.4951e+00 -1.2697e+00 -4.4415e-02 +1.4898e+00 -3.8903e+00
