% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.222111195e+01 +1.217011120e+02 +1.217011120e+02 +4.5721e+00 -2.5450e+00 +3.9276e+00
2 0 +2.859354880e+01 +1.080735488e+02 +1.080735488e+02 +1.3592e+00 +4.0423e+00 -1.3065e+00
3 0 +1.810786773e+01 +9.758786773e+01 +9.758786773e+01 +1.1519e+00 +9.3428e-01 +2.8714e+00
4 0 +3.590226385e+00 +8.307022639e+01 +8.307022639e+01 -6.2397e-01 -2.8165e+00 -9.8282e-01
25 0 +1.305292454e+00 +8.078529245e+01 +8.078529245e+01 -8.2765e-01 -1.5055e+00 -5.9612e-01
54 0 +1.089457330e+00 +8.056945733e+01 +8.056945733e+01 -7.2686e-01 -1.4948e+00 -5.9952e-01
61 0 +8.124043628e-01 +8.029240436e+01 +8.029240436e+01 -4.8188e-01 -8.3667e-01 -1.1365e+00
76 0 +6.240073084e-01 +8.010400731e+01 +8.010400731e+01 +3.8794e-02 -4.5391e-01 -1.0141e+00
86 0 +4.786411724e-01 +7.995864117e+01 +7.995864117e+01 +3.5158e-01 -5.3915e-01 -1.0196e+00
100 0 +4.786411724e-01 +7.995864117e+01 +7.995864117e+01 +3.5158e-01 -5.3915e-01 -1.0196e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.944800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.179841990e+01 +4.762784199e+02 +4.762784199e+02 +3.9830e+00 +1.4471e+00 -2.8707e+00
2 0 +3.283985096e+01 +4.273198510e+02 +4.273198510e+02 -2.6378e+00 -1.1618e+00 +1.5139e+00
6 0 +1.065965140e+01 +4.051396514e+02 +4.051396514e+02 -2.3939e+00 -4.9829e+00 -1.7980e+00
26 0 +4.577131665e+00 +3.990571317e+02 +3.990571317e+02 -2.4005e+00 -1.6516e+00 -4.6961e+00
55 0 +4.027503252e+00 +3.985075033e+02 +3.985075033e+02 -2.3320e+00 -1.6359e+00 -3.8011e+00
66 0 +3.025387906e+00 +3.975053879e+02 +3.975053879e+02 -2.2064e+00 -3.1447e+00 -4.1151e+00
84 0 +2.725935961e+00 +3.972059360e+02 +3.972059360e+02 -3.5449e+00 -1.8102e+00 -5.0000e+00
91 0 +1.985104818e+00 +3.964651048e+02 +3.964651048e+02 -5.0000e+00 -2.2736e+00 -4.4278e+00
100 0 +1.985104818e+00 +3.964651048e+02 +3.964651048e+02 -5.0000e+00 -2.2736e+00 -4.4278e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.471100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.950261705e+01 -2.076073829e+02 -2.076073829e+02 -2.9244e+00 -4.7231e+00 -4.4952e+00
2 0 +1.192346787e+01 -2.351865321e+02 -2.351865321e+02 -1.9265e+00 +1.2773e+00 -3.3867e+00
35 0 +1.098352287e+01 -2.361264771e+02 -2.361264771e+02 -1.0740e+00 -1.6405e+00 -2.8879e-01
