% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.139560268e+01 +1.608756027e+02 +1.608756027e+02 -4.2488e+00 -4.9256e+00 +4.4879e+00 +2.6602e+00 +1.7039e+00
2 0 +6.241057486e+01 +1.418905749e+02 +1.418905749e+02 +3.6245e+00 +3.7013e+00 -2.0349e+00 -4.8240e-01 +1.7824e+00
3 0 +1.952676386e+01 +9.900676386e+01 +9.900676386e+01 -3.4573e+00 -1.2593e+00 -2.7297e+00 +9.7164e-01 -1.7772e+00
45 0 +1.712882749e+01 +9.660882749e+01 +9.660882749e+01 +1.1902e+00 -3.9854e+00 +1.9238e+00 +1.0051e+00 -2.0569e+00
52 0 +1.243613728e+01 +9.191613728e+01 +9.191613728e+01 +2.7795e+00 -3.1276e+00 +4.2395e-03 +1.4964e+00 -1.4754e+00
53 0 +3.467999699e+00 +8.294799970e+01 +8.294799970e+01 +2.4175e-01 -1.8732e+00 -1.6616e+00 +1.3175e+00 -1.3751e+00
81 0 +2.143038154e+00 +8.162303815e+01 +8.162303815e+01 +3.5628e-02 -1.0562e+00 -1.4999e+00 +1.5448e+00 -3.8376e+00
139 0 +1.067247867e+00 +8.054724787e+01 +8.054724787e+01 -4.1652e-01 -1.0047e+00 -8.5103e-01 +1.3460e+00 -3.1739e+00
150 0 +1.067247867e+00 +8.054724787e+01 +8.054724787e+01 -4.1652e-01 -1.0047e+00 -8.5103e-01 +1.3460e+00 -3.1739e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.944800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.534659378e+01 +4.698265938e+02 +4.698265938e+02 -3.8117e+00 -2.9024e+00 -3.0152e+00 -4.0889e+00 -2.4281e+00
2 0 +4.154262113e+01 +4.360226211e+02 +4.360226211e+02 -3.5826e+00 +6.6261e-01 +1.1825e+00 +2.5336e+00 -5.8570e-01
7 0 +3.887073719e+01 +4.333507372e+02 +4.333507372e+02 -2.6648e-01 +1.2352e+00 -2.0011e+00 +4.4488e+00 +3.1218e+00
36 0 +3.009628289e+01 +4.245762829e+02 +4.245762829e+02 -3.7255e+00 -8.8340e-01 -7.6141e-01 +9.0878e-01 -1.9354e+00
44 0 +1.709791774e+01 +4.115779177e+02 +4.115779177e+02 -1.4482e+00 -3.1981e+00 -2.9763e+00 +9.8817e-01 +2.2030e+00
53 0 +1.425620384e+01 +4.087362038e+02 +4.087362038e+02 -2.2275e+00 -1.2702e+00 -2.7933e+00 +1.2524e+00 +1.7434e+00
54 0 +1.350758666e+01 +4.079875867e+02 +4.079875867e+02 -1.9736e+00 -2.0402e+00 -2.1521e+00 +1.4184e+00 +1.2716e+00
62 0 +9.040925804e+00 +4.035209258e+02 +4.035209258e+02 -2.7720e+00 -2.6012e+00 -3.0030e+00 +1.5941e+00 +2.1656e+00
77 0 +2.856479137e+00 +3.973364791e+02 +3.973364791e+02 -2.7316e+00 -2.7331e+00 -4.2932e+00 +4.3719e+00 +1.8652e+00
80 0 +1.941451322e+00 +3.964214513e+02 +3.964214513e+02 -5.0000e+00 -2.8611e+00 -4.4347e+00 +3.8613e+00 +1.4296e+00
94 0 +1.318897037e+00 +3.957988970e+02 +3.957988970e+02 -4.2718e+00 -3.0328e+00 -3.4717e+00 +4.2836e+00 +1.8116e+00
150 0 +1.318897037e+00 +3.957988970e+02 +3.957988970e+02 -4.2718e+00 -3.0328e+00 -3.4717e+00 +4.2836e+00 +1.8116e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.471100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.438907252e+01 -2.027209275e+02 -2.027209275e+02 -3.9107e+00 -4.4519e+00 -3.1166e+00 -7.3759e-03 -4.9029e+00
19 0 +3.249952354e+01 -2.146104765e+02 -2.146104765e+02 -3.8403e+00 +9.0296e-01 -2.0526e+00 -1.4986e+00 +1.9354e+00
34 0 +1.146768412e+01 -2.356423159e+02 -2.356423159e+02 -2.4558e+00 +1.8296e+00 -2.2134e+00 -3.9743e+00 -9.4915e-01
52 0 +1.117282847e+01 -2.359371715e+02 -2.359371715e+02 -2.3014e+00 +1.3692e+00 -2.1124e+00 -3.7762e+00 -7.4436e-01
69 0 +6.133150359e+00 -2.409768496e+02 -2.409768496e+02 -3.0615e+00 +1.5017e+00 -2.0969e+00 -3.5115e+00 -1.7223e+00
