% f evaluations | g evaluations | best noise-free fitness - Fopt (1.026100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.674419372e+01 +1.593541937e+02 +1.593541937e+02 -4.0039e+00 -9.1382e-01
2 0 +4.372209394e+01 +1.463320939e+02 +1.463320939e+02 -2.1272e+00 -1.8481e+00
3 0 +3.173550703e+01 +1.343455070e+02 +1.343455070e+02 +2.6992e+00 +1.0982e+00
5 0 +2.913294461e+01 +1.317429446e+02 +1.317429446e+02 +4.6820e-01 +1.2203e+00
6 0 +2.465172714e+01 +1.272617271e+02 +1.272617271e+02 +4.4443e+00 -1.3433e+00
9 0 +2.166118569e+01 +1.242711857e+02 +1.242711857e+02 +1.5875e-01 -4.8106e+00
14 0 +1.074321949e+01 +1.133532195e+02 +1.133532195e+02 +2.9868e+00 +2.1526e-01
19 0 +5.779594187e+00 +1.083895942e+02 +1.083895942e+02 +4.7941e+00 -3.2685e+00
50 0 +5.779594187e+00 +1.083895942e+02 +1.083895942e+02 +4.7941e+00 -3.2685e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.330000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.747614668e+01 +1.307761467e+02 +1.307761467e+02 -1.3572e+00 -2.3492e+00
2 0 +4.599248179e+00 +9.789924818e+01 +9.789924818e+01 -2.1714e+00 +3.8205e+00
50 0 +4.599248179e+00 +9.789924818e+01 +9.789924818e+01 -2.1714e+00 +3.8205e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.364000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.377588629e+01 +2.741588629e+01 +2.741588629e+01 -4.2928e+00 -3.1901e+00
6 0 +7.555364259e+00 +2.119536426e+01 +2.119536426e+01 -1.5292e+00 -1.9298e+00
8 0 +6.341164532e+00 +1.998116453e+01 +1.998116453e+01 +1.8236e+00 +3.6352e-01
50 0 +6.341164532e+00 +1.998116453e+01 +1.998116453e+01 +1.8236e+00 +3.6352e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.948000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.305785961e+01 +2.378578596e+02 +2.378578596e+02 -4.1612e+00 -1.2862e+00
2 0 +3.805783639e+01 +2.328578364e+02 +2.328578364e+02 +2.3121e+00 +2.0588e+00
3 0 +3.357305023e+01 +2.283730502e+02 +2.283730502e+02 -1.6894e+00 +2.0762e+00
6 0 +1.128549693e+01 +2.060854969e+02 +2.060854969e+02 -8.5715e-01 +2.6892e+00
11 0 +6.530322776e+00 +2.013303228e+02 +2.013303228e+02 +1.9521e+00 -4.1743e-01
50 0 +6.354573067e+00 +2.011545731e+02 +2.011545731e+02 +4.1459e+00 -1.5007e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.335900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.822110805e+01 -1.053688919e+02 -1.053688919e+02 -3.6986e+00 +2.8177e+00
7 0 +8.901235988e+00 -1.246887640e+02 -1.246887640e+02 -1.8689e+00 +1.1461e+00
50 0 +8.901235988e+00 -1.246887640e+02 -1.246887640e+02 -1.8689e+00 +1.1461e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.085000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.099204158e+01 +4.014204158e+01 +4.014204158e+01 -4.2907e+00 -4.2030e-01
3 0 +2.576900950e+01 -5.080990502e+00 -5.080990502e+00 -8.0096e-01 +1.8051e+00
4 0 +7.487087844e+00 -2.336291216e+01 -2.336291216e+01 +3.0014e+00 -2.6280e+00
8 0 +6.431819119e+00 -2.441818088e+01 -2.441818088e+01 +4.3555e+00 -1.1489e+00
50 0 +6.431819119e+00 -2.441818088e+01 -2.441818088e+01 +4.3555e+00 -1.1489e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.200000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.956894891e+01 +1.036894891e+01 +1.036894891e+01 -3.6470e+00 +4.8588e+00
12 0 +1.653552631e+01 +7.335526308e+00 +7.335526308e+00 +1.7227e+00 -1.0169e+00
27 0 +9.016052341e+00 -1.839476593e-01 -1.839476593e-01 -4.9921e+00 +3.8659e-01
46 0 +5.884489215e+00 -3.315510785e+00 -3.315510785e+00 -2.9100e+00 +3.3562e+00
50 0 +5.884489215e+00 -3.315510785e+00 -3.315510785e+00 -2.9100e+00 +3.3562e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.037600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.392976140e+01 -1.698302386e+02 -1.698302386e+02 -5.9126e-01 -3.0996e+00
10 0 +1.648670560e+01 -1.872732944e+02 -1.872732944e+02 +3.1394e+00 +3.9683e+00
13 0 +1.011331125e+01 -1.936466888e+02 -1.936466888e+02 +3.8334e+00 +4.1979e+00
43 0 +5.349668906e+00 -1.984103311e+02 -1.984103311e+02 +3.0873e+00 +4.1589e+00
50 0 +5.349668906e+00 -1.984103311e+02 -1.984103311e+02 +3.0873e+00 +4.1589e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.399000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.137938091e+00 +4.112793809e+01 +4.112793809e+01 +1.7762e+00 -1.4789e+00
31 0 +5.033022438e+00 +3.902302244e+01 +3.902302244e+01 +7.2745e-01 -1.8911e+00
50 0 +5.033022438e+00 +3.902302244e+01 +3.902302244e+01 +7.2745e-01 -1.8911e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.797566688e+01 -9.720243331e+02 -9.720243331e+02 -2.6966e+00 -3.9591e+00
3 0 +1.918341913e+01 -9.808165809e+02 -9.808165809e+02 +4.0653e-01 +1.8178e+00
34 0 +1.396982074e+01 -9.860301793e+02 -9.860301793e+02 -1.8552e+00 -1.1169e-01
35 0 +1.152321586e+01 -9.884767841e+02 -9.884767841e+02 -5.6032e-02 -4.2001e+00
50 0 +1.152321586e+01 -9.884767841e+02 -9.884767841e+02 -5.6032e-02 -4.2001e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.161188283e+01 -9.683881172e+02 -9.683881172e+02 -3.9732e+00 +7.7994e-01
2 0 +2.937219338e+01 -9.706278066e+02 -9.706278066e+02 +2.1295e+00 -3.7357e+00
3 0 +2.487115173e+01 -9.751288483e+02 -9.751288483e+02 -4.5564e+00 -3.7556e+00
11 0 +1.496246297e+01 -9.850375370e+02 -9.850375370e+02 -1.7339e+00 -5.3794e-01
38 0 +9.146091804e+00 -9.908539082e+02 -9.908539082e+02 -4.0886e+00 -2.9219e+00
50 0 +9.146091804e+00 -9.908539082e+02 -9.908539082e+02 -4.0886e+00 -2.9219e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.272000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.249375542e+01 +2.977375542e+01 +2.977375542e+01 -4.5363e+00 -3.6123e+00
2 0 +2.389728229e+01 +1.117728229e+01 +1.117728229e+01 -1.8113e+00 -4.2498e+00
3 0 +1.731066943e+01 +4.590669431e+00 +4.590669431e+00 -2.6121e+00 -2.3095e+00
8 0 +1.460582124e+01 +1.885821237e+00 +1.885821237e+00 -4.9143e+00 -4.6003e+00
15 0 +1.212901121e+01 -5.909887874e-01 -5.909887874e-01 -3.6616e+00 +3.6690e-01
