% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.063486599e+01 -2.171513401e+01 -2.171513401e+01 +8.7125e-02 -2.1801e+00 +6.8162e-01 -4.1615e+00 +3.6844e+00
2 0 +2.555577950e+01 -2.679422050e+01 -2.679422050e+01 -1.1742e+00 +3.6651e+00 +4.6400e+00 -2.3859e+00 +4.2909e+00
4 0 +6.437782259e+00 -4.591221774e+01 -4.591221774e+01 -1.2083e+00 -1.4315e-01 +4.6591e+00 -3.0434e+00 -3.0549e+00
9 0 +4.346929550e+00 -4.800307045e+01 -4.800307045e+01 -1.8891e-01 -2.2088e+00 +1.6088e+00 -2.6259e+00 -3.6405e+00
15 0 +2.298478893e+00 -5.005152111e+01 -5.005152111e+01 +3.0560e-01 -7.9368e-01 +2.1216e+00 -3.6326e+00 -2.1475e+00
238 0 +2.298478893e+00 -5.005152111e+01 -5.005152111e+01 +3.0560e-01 -7.9368e-01 +2.1216e+00 -3.6326e+00 -2.1475e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.795400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.168976846e+01 -1.678502315e+02 -1.678502315e+02 -1.7264e+00 +2.4561e+00 -1.9027e+00 +4.0427e+00 -1.0505e+00
18 0 +8.605905783e+00 -1.709340942e+02 -1.709340942e+02 +2.6846e+00 +5.9487e-01 -4.3113e+00 +2.7264e+00 +1.3380e+00
225 0 +4.316014549e+00 -1.752239855e+02 -1.752239855e+02 +2.3588e+00 +7.6131e-01 -1.1624e+00 +1.9587e+00 +3.1372e+00
238 0 +4.316014549e+00 -1.752239855e+02 -1.752239855e+02 +2.3588e+00 +7.6131e-01 -1.1624e+00 +1.9587e+00 +3.1372e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.731000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.127936073e+02 +1.901036073e+02 +1.901036073e+02 -4.9178e+00 +3.8773e+00 +4.9773e+00 -1.4760e+00 +1.9509e+00
2 0 +2.246746098e+01 +9.977746098e+01 +9.977746098e+01 +2.3041e+00 +4.6876e+00 -3.3008e-01 +5.2423e-01 +4.7805e+00
9 0 +1.909748935e+01 +9.640748935e+01 +9.640748935e+01 -3.3818e+00 +2.4252e+00 +1.4790e+00 -1.9862e+00 -1.4434e+00
13 0 +1.492666313e+01 +9.223666313e+01 +9.223666313e+01 +9.1470e-01 +8.5809e-01 +6.5885e-01 +3.0578e+00 +1.3491e+00
