% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.281834843e+07 +1.281813855e+07 +1.281813855e+07
2 0 +6.733423372e+06 +6.733213492e+06 +6.733213492e+06
8 0 +4.591432160e+06 +4.591222280e+06 +4.591222280e+06
9 0 +4.175017499e+06 +4.174807619e+06 +4.174807619e+06
10 0 +1.626840946e+06 +1.626631066e+06 +1.626631066e+06
19 0 +1.349291168e+06 +1.349081288e+06 +1.349081288e+06
24 0 +5.151802354e+05 +5.149703554e+05 +5.149703554e+05
60 0 +1.894341171e+05 +1.892242371e+05 +1.892242371e+05
66 0 +1.358521871e+05 +1.356423071e+05 +1.356423071e+05
79 0 +1.249058900e+05 +1.246960100e+05 +1.246960100e+05
127 0 +8.609747419e+04 +8.588759419e+04 +8.588759419e+04
179 0 +2.708870302e+04 +2.687882302e+04 +2.687882302e+04
250 0 +2.708870302e+04 +2.687882302e+04 +2.687882302e+04
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.209000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.676781795e+07 +1.676772586e+07 +1.676772586e+07
3 0 +1.072488112e+07 +1.072478903e+07 +1.072478903e+07
4 0 +3.689519499e+06 +3.689427409e+06 +3.689427409e+06
6 0 +3.088245612e+06 +3.088153522e+06 +3.088153522e+06
9 0 +1.483573911e+06 +1.483481821e+06 +1.483481821e+06
41 0 +1.263703343e+06 +1.263611253e+06 +1.263611253e+06
43 0 +8.837106706e+05 +8.836185806e+05 +8.836185806e+05
56 0 +6.133406666e+05 +6.132485766e+05 +6.132485766e+05
57 0 +4.686396110e+05 +4.685475210e+05 +4.685475210e+05
70 0 +1.246382152e+05 +1.245461252e+05 +1.245461252e+05
163 0 +8.032662588e+04 +8.023453588e+04 +8.023453588e+04
225 0 +5.319614892e+04 +5.310405892e+04 +5.310405892e+04
250 0 +5.319614892e+04 +5.310405892e+04 +5.310405892e+04
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.789000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.373014321e+06 +4.372926431e+06 +4.372926431e+06
6 0 +2.993344292e+06 +2.993256402e+06 +2.993256402e+06
18 0 +2.220067842e+06 +2.219979952e+06 +2.219979952e+06
23 0 +2.185576029e+06 +2.185488139e+06 +2.185488139e+06
43 0 +1.622862667e+06 +1.622774777e+06 +1.622774777e+06
59 0 +1.040117507e+06 +1.040029617e+06 +1.040029617e+06
63 0 +7.899937779e+05 +7.899058879e+05 +7.899058879e+05
71 0 +4.594971941e+05 +4.594093041e+05 +4.594093041e+05
97 0 +3.748460651e+05 +3.747581751e+05 +3.747581751e+05
143 0 +2.893635552e+05 +2.892756652e+05 +2.892756652e+05
215 0 +2.758809394e+05 +2.757930494e+05 +2.757930494e+05
230 0 +2.484863905e+05 +2.483985005e+05 +2.483985005e+05
250 0 +2.484863905e+05 +2.483985005e+05 +2.483985005e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.201900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.369040626e+06 +2.369360816e+06 +2.369360816e+06
17 0 +2.290841864e+06 +2.291162054e+06 +2.291162054e+06
40 0 +1.714967060e+06 +1.715287250e+06 +1.715287250e+06
53 0 +1.595764489e+06 +1.596084679e+06 +1.596084679e+06
60 0 +1.378154572e+06 +1.378474762e+06 +1.378474762e+06
63 0 +1.830362848e+05 +1.833564748e+05 +1.833564748e+05
87 0 +1.008102877e+05 +1.011304777e+05 +1.011304777e+05
92 0 +9.786289909e+04 +9.818308909e+04 +9.818308909e+04
222 0 +8.684444695e+04 +8.716463695e+04 +8.716463695e+04
225 0 +6.779056753e+04 +6.811075753e+04 +6.811075753e+04
250 0 +6.779056753e+04 +6.811075753e+04 +6.811075753e+04
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.042400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.449377614e+07 +5.449367190e+07 +5.449367190e+07
