% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.849319203e+07 +4.849298215e+07 +4.849298215e+07 -2.5258e+00 -7.0414e-01 -3.7947e+00
2 0 +5.612854016e+06 +5.612644136e+06 +5.612644136e+06 -3.1444e+00 +1.1568e+00 +1.1129e+00
6 0 +4.030655311e+06 +4.030445431e+06 +4.030445431e+06 +2.4770e+00 +1.6018e+00 +1.5741e+00
8 0 +1.946990818e+05 +1.944892018e+05 +1.944892018e+05 -3.7571e+00 -3.6157e-01 +4.0139e+00
35 0 +1.721463376e+05 +1.719364576e+05 +1.719364576e+05 -4.0174e+00 -4.1054e-01 +3.9926e+00
38 0 +2.282270657e+04 +2.261282657e+04 +2.261282657e+04 +9.0779e-01 +4.9519e+00 +3.5055e+00
58 0 +2.128288119e+04 +2.107300119e+04 +2.107300119e+04 +2.8870e+00 +2.8488e+00 +3.6759e+00
100 0 +2.128288119e+04 +2.107300119e+04 +2.107300119e+04 +2.8870e+00 +2.8488e+00 +3.6759e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.209000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.100479077e+05 +7.099558177e+05 +7.099558177e+05 -6.2759e-02 -4.6212e+00 +9.7737e-01
5 0 +4.176131583e+05 +4.175210683e+05 +4.175210683e+05 +7.9182e-01 +3.9533e+00 -6.1453e-01
9 0 +5.676565806e+04 +5.667356806e+04 +5.667356806e+04 -4.4365e+00 -1.5431e+00 +2.8627e-01
33 0 +3.615137137e+04 +3.605928137e+04 +3.605928137e+04 -1.3106e+00 -2.8986e+00 -4.5138e-03
46 0 +5.571855419e+03 +5.479765419e+03 +5.479765419e+03 +3.4950e+00 +4.1249e+00 +1.4540e-01
64 0 +9.658236839e+02 +8.737336839e+02 +8.737336839e+02 +3.4426e+00 +3.1025e+00 +1.1560e-01
76 0 +5.077971120e+02 +4.157071120e+02 +4.157071120e+02 +5.0000e+00 +3.1267e+00 +1.0560e-01
100 0 +5.077971120e+02 +4.157071120e+02 +4.157071120e+02 +5.0000e+00 +3.1267e+00 +1.0560e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.789000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.504554379e+06 +3.504466489e+06 +3.504466489e+06 -2.6849e+00 -3.8088e-01 -5.3472e-01
5 0 +6.285470207e+05 +6.284591307e+05 +6.284591307e+05 +2.4300e+00 -4.8758e+00 +2.0706e+00
12 0 +2.999492135e+04 +2.990703135e+04 +2.990703135e+04 -3.6232e+00 -1.7361e+00 +1.1948e+00
46 0 +4.696072272e+03 +4.608182272e+03 +4.608182272e+03 -1.1760e+00 +1.5734e+00 +1.2699e+00
82 0 +2.536837675e+03 +2.448947675e+03 +2.448947675e+03 -2.1877e+00 +2.2249e+00 +1.2605e+00
96 0 +1.597278389e+03 +1.509388389e+03 +1.509388389e+03 -1.9618e+00 +2.5451e+00 +1.2672e+00
100 0 +1.597278389e+03 +1.509388389e+03 +1.509388389e+03 -1.9618e+00 +2.5451e+00 +1.2672e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.201900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.615384475e+07 +2.615416494e+07 +2.615416494e+07 +2.2602e+00 -3.7925e+00 -3.8704e+00
2 0 +9.375348868e+06 +9.375669058e+06 +9.375669058e+06 -3.5591e+00 +1.9977e+00 +4.5416e+00
3 0 +1.163759448e+06 +1.164079638e+06 +1.164079638e+06 +3.0329e+00 -1.7539e+00 +3.4837e-01
5 0 +2.925482776e+05 +2.928684676e+05 +2.928684676e+05 +3.1983e+00 +4.0896e+00 +1.9004e+00
8 0 +2.187437823e+04 +2.219456823e+04 +2.219456823e+04 -1.9912e+00 -4.4579e+00 +1.2762e+00
54 0 +1.037760205e+04 +1.069779205e+04 +1.069779205e+04 -1.8484e+00 -5.0000e+00 +1.4702e+00
66 0 +3.853956695e+03 +4.174146695e+03 +4.174146695e+03 +5.4723e-02 -2.0620e+00 +1.4682e+00
100 0 +3.853956695e+03 +4.174146695e+03 +4.174146695e+03 +5.4723e-02 -2.0620e+00 +1.4682e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.042400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.308468660e+05 +4.307426260e+05 +4.307426260e+05 -1.3182e+00 +4.5061e+00 +1.8736e+00
6 0 +2.156060569e+04 +2.145636569e+04 +2.145636569e+04 -2.2718e+00 +4.0801e-01 +1.2618e+00
86 0 +1.968081848e+04 +1.957657848e+04 +1.957657848e+04 +9.0197e-01 +3.0339e-01 +1.3559e+00
87 0 +1.588569551e+04 +1.578145551e+04 +1.578145551e+04 +9.9729e-01 -2.9577e+00 +1.4370e+00
100 0 +1.588569551e+04 +1.578145551e+04 +1.578145551e+04 +9.9729e-01 -2.9577e+00 +1.4370e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.785000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.254264644e+06 +2.254196794e+06 +2.254196794e+06 -3.5250e+00 +4.2698e+00 -6.8942e-02
8 0 +5.552737406e+05 +5.552058906e+05 +5.552058906e+05 -3.0419e+00 -2.1367e-01 +2.1120e+00
15 0 +1.919342458e+05 +1.918663958e+05 +1.918663958e+05 -9.9816e-01 +3.6931e+00 +8.7747e-01
28 0 +3.275186526e+04 +3.268401526e+04 +3.268401526e+04 -9.3900e-01 -2.3058e+00 +1.2180e+00
47 0 +2.108754434e+04 +2.101969434e+04 +2.101969434e+04 +1.6434e+00 -3.3998e-01 +1.3985e+00
50 0 +6.318732964e+03 +6.250882964e+03 +6.250882964e+03 -3.0546e+00 +4.2766e-01 +1.2973e+00
90 0 +4.293988436e+03 +4.226138436e+03 +4.226138436e+03 +2.3833e+00 +2.5082e+00 +1.3734e+00
97 0 +3.734364104e+03 +3.666514104e+03 +3.666514104e+03 +2.6655e+00 +2.8101e+00 +1.3669e+00
100 0 +3.734364104e+03 +3.666514104e+03 +3.666514104e+03 +2.6655e+00 +2.8101e+00 +1.3669e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.639800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.453907243e+07 +1.453870845e+07 +1.453870845e+07 -5.1950e-01 +1.9085e+00 -1.1928e+00
2 0 +5.099860268e+04 +5.063462268e+04 +5.063462268e+04 +1.7625e+00 -4.2936e+00 +2.5930e+00
