% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.533125495e+05 +2.534616995e+05 +2.534616995e+05
2 0 +2.318031811e+05 +2.319523311e+05 +2.319523311e+05
4 0 +1.531003511e+05 +1.532495011e+05 +1.532495011e+05
6 0 +8.096755860e+04 +8.111670860e+04 +8.111670860e+04
17 0 +7.922745095e+04 +7.937660095e+04 +7.937660095e+04
28 0 +6.611171334e+04 +6.626086334e+04 +6.626086334e+04
30 0 +1.851738975e+04 +1.866653975e+04 +1.866653975e+04
60 0 +1.284978775e+04 +1.299893775e+04 +1.299893775e+04
173 0 +8.212073037e+03 +8.361223037e+03 +8.361223037e+03
194 0 +6.145391733e+03 +6.294541733e+03 +6.294541733e+03
199 0 +5.258101705e+03 +5.407251705e+03 +5.407251705e+03
250 0 +5.258101705e+03 +5.407251705e+03 +5.407251705e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.025212863e+05 +5.015212863e+05 +5.015212863e+05
3 0 +2.799598571e+05 +2.789598571e+05 +2.789598571e+05
5 0 +1.556304022e+05 +1.546304022e+05 +1.546304022e+05
7 0 +1.266827953e+05 +1.256827953e+05 +1.256827953e+05
11 0 +1.203173595e+05 +1.193173595e+05 +1.193173595e+05
25 0 +7.451797677e+04 +7.351797677e+04 +7.351797677e+04
45 0 +5.953114705e+04 +5.853114705e+04 +5.853114705e+04
53 0 +3.954456618e+04 +3.854456618e+04 +3.854456618e+04
59 0 +1.976377281e+04 +1.876377281e+04 +1.876377281e+04
72 0 +1.570253281e+04 +1.470253281e+04 +1.470253281e+04
84 0 +1.220933187e+04 +1.120933187e+04 +1.120933187e+04
109 0 +1.084819707e+04 +9.848197072e+03 +9.848197072e+03
135 0 +7.926942671e+03 +6.926942671e+03 +6.926942671e+03
141 0 +4.792023707e+03 +3.792023707e+03 +3.792023707e+03
143 0 +3.799066505e+03 +2.799066505e+03 +2.799066505e+03
161 0 +1.707175228e+03 +7.071752280e+02 +7.071752280e+02
250 0 +1.707175228e+03 +7.071752280e+02 +7.071752280e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.862000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.048451700e+05 +4.049437900e+05 +4.049437900e+05
4 0 +2.637846225e+04 +2.647708225e+04 +2.647708225e+04
45 0 +1.845966392e+04 +1.855828392e+04 +1.855828392e+04
79 0 +1.235808199e+04 +1.245670199e+04 +1.245670199e+04
81 0 +1.095508312e+04 +1.105370312e+04 +1.105370312e+04
116 0 +9.644278666e+03 +9.742898666e+03 +9.742898666e+03
155 0 +8.637338653e+03 +8.735958653e+03 +8.735958653e+03
179 0 +7.758513666e+03 +7.857133666e+03 +7.857133666e+03
250 0 +7.758513666e+03 +7.857133666e+03 +7.857133666e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.715000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
