% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.805893714e+07 +1.805831603e+07 +1.805831603e+07 +2.1970e+00 +2.4731e+00 +3.6421e+00
6 0 +1.685740993e+07 +1.685678882e+07 +1.685678882e+07 +3.5837e+00 -4.0098e+00 +7.0598e-01
9 0 +5.593582562e+06 +5.592961452e+06 +5.592961452e+06 +1.1189e+00 +7.1402e-01 +1.3199e+00
10 0 +2.206483832e+06 +2.205862722e+06 +2.205862722e+06 -1.3054e+00 +4.9668e+00 +1.8461e+00
23 0 +1.682587217e+06 +1.681966107e+06 +1.681966107e+06 +3.0418e+00 +9.9910e-01 -1.4728e+00
50 0 +1.682587217e+06 +1.681966107e+06 +1.681966107e+06 +3.0418e+00 +9.9910e-01 -1.4728e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.548200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.208948546e+09 +1.208948292e+09 +1.208948292e+09 +1.8829e+00 +2.0117e+00 +4.7799e+00
2 0 +4.084606955e+07 +4.084581473e+07 +4.084581473e+07 -3.2662e+00 +5.1184e-02 -3.2354e+00
3 0 +3.755070481e+06 +3.754815661e+06 +3.754815661e+06 +1.7879e+00 -3.3902e+00 -3.7679e+00
4 0 +1.164957075e+06 +1.164702255e+06 +1.164702255e+06 +1.7394e+00 -4.5825e+00 -2.1148e+00
25 0 +6.813851186e+05 +6.811302986e+05 +6.811302986e+05 +1.8947e-01 -3.8646e+00 -2.8482e+00
50 0 +6.813851186e+05 +6.811302986e+05 +6.811302986e+05 +1.8947e-01 -3.8646e+00 -2.8482e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.661000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.831475549e+10 +1.831475555e+10 +1.831475555e+10 -4.7254e+00 +2.5099e+00 +3.1487e+00
2 0 +1.633380447e+10 +1.633380453e+10 +1.633380453e+10 +1.2817e+00 +3.6674e+00 +2.3874e+00
3 0 +1.711789456e+09 +1.711789512e+09 +1.711789512e+09 +4.6194e+00 +6.1422e-01 +4.2892e-01
4 0 +7.388126681e+07 +7.388132342e+07 +7.388132342e+07 -4.6429e+00 -3.1315e+00 +1.5197e+00
11 0 +1.560585382e+07 +1.560591043e+07 +1.560591043e+07 -3.0277e+00 -4.6518e-01 -2.2632e+00
25 0 +1.526019816e+06 +1.526076426e+06 +1.526076426e+06 -4.4714e+00 -1.7768e+00 -2.4164e+00
50 0 +1.526019816e+06 +1.526076426e+06 +1.526076426e+06 -4.4714e+00 -1.7768e+00 -2.4164e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.810000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.634727500e+08 +3.634727319e+08 +3.634727319e+08 +4.7679e+00 +5.8806e-01 -3.0796e+00
2 0 +9.207169054e+07 +9.207167244e+07 +9.207167244e+07 -2.7857e+00 +4.2656e+00 -5.1200e-01
3 0 +1.102390176e+07 +1.102388366e+07 +1.102388366e+07 -2.0225e+00 +3.5157e+00 +4.0591e+00
14 0 +3.515896622e+05 +3.515715622e+05 +3.515715622e+05 +9.9168e-02 +1.3643e+00 +3.1255e+00
50 0 +3.515896622e+05 +3.515715622e+05 +3.515715622e+05 +9.9168e-02 +1.3643e+00 +3.1255e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.777000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.062630938e+07 +3.062634715e+07 +3.062634715e+07 +2.4688e+00 +7.5573e-01 +2.4396e+00
4 0 +2.412664691e+07 +2.412668468e+07 +2.412668468e+07 +4.0198e+00 +4.9283e+00 +3.6800e+00
9 0 +7.818845514e+05 +7.819223214e+05 +7.819223214e+05 -9.0241e-02 +2.0970e+00 +1.0407e+00
40 0 +6.776857423e+05 +6.777235123e+05 +6.777235123e+05 -2.3960e-01 +1.9999e+00 -3.9940e-01
