% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.302723675e+07 +3.302661564e+07 +3.302661564e+07 +1.1847e+00 +1.3703e+00
2 0 +1.813848336e+05 +1.807637236e+05 +1.807637236e+05 +8.7268e-01 +3.4647e+00
6 0 +1.245909097e+05 +1.239697997e+05 +1.239697997e+05 -4.3870e+00 +3.5138e+00
18 0 +1.030841319e+05 +1.024630219e+05 +1.024630219e+05 +3.6927e-02 +3.5716e+00
22 0 +3.965608609e+04 +3.903497609e+04 +3.903497609e+04 -1.0690e+00 +3.7112e+00
47 0 +2.145745945e+04 +2.083634945e+04 +2.083634945e+04 +4.8518e+00 +3.8157e+00
50 0 +2.145745945e+04 +2.083634945e+04 +2.083634945e+04 +4.8518e+00 +3.8157e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.548200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.580702621e+09 +1.580702366e+09 +1.580702366e+09 +9.4987e-01 -4.5637e+00
3 0 +1.130017351e+09 +1.130017096e+09 +1.130017096e+09 -2.4868e+00 +1.5706e+00
6 0 +2.909079554e+08 +2.909077006e+08 +2.909077006e+08 +2.0790e+00 -2.9782e+00
8 0 +2.441659280e+08 +2.441656731e+08 +2.441656731e+08 +2.3894e+00 -3.0784e+00
11 0 +4.118686474e+07 +4.118660992e+07 +4.118660992e+07 -4.9342e-01 +3.1569e+00
18 0 +9.058857081e+06 +9.058602261e+06 +9.058602261e+06 +3.0942e+00 +1.1931e+00
29 0 +9.591144726e+05 +9.588596526e+05 +9.588596526e+05 +3.6901e+00 +4.7401e+00
43 0 +1.925633612e+03 +1.670813612e+03 +1.670813612e+03 +1.1872e+00 +4.2985e+00
50 0 +1.925633612e+03 +1.670813612e+03 +1.670813612e+03 +1.1872e+00 +4.2985e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.661000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.628519613e+09 +5.628519670e+09 +5.628519670e+09 -9.5101e-01 +3.8208e+00
3 0 +1.315859792e+08 +1.315860358e+08 +1.315860358e+08 +4.6798e+00 -1.7167e+00
7 0 +1.038291407e+08 +1.038291973e+08 +1.038291973e+08 +2.7492e+00 -1.1712e+00
10 0 +1.074351480e+05 +1.074917580e+05 +1.074917580e+05 -1.3975e-01 -4.6863e+00
33 0 +2.301088931e+02 +2.867188931e+02 +2.867188931e+02 -1.3274e+00 -4.1777e+00
50 0 +2.301088931e+02 +2.867188931e+02 +2.867188931e+02 -1.3274e+00 -4.1777e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.810000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.083398002e+05 +2.083217002e+05 +2.083217002e+05 +3.4954e+00 +2.8795e-01
13 0 +4.007679278e+04 +4.005869278e+04 +4.005869278e+04 +4.0357e+00 -5.0222e-01
25 0 +1.838179246e+03 +1.820079246e+03 +1.820079246e+03 -4.5718e+00 +3.0775e+00
50 0 +1.838179246e+03 +1.820079246e+03 +1.820079246e+03 -4.5718e+00 +3.0775e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.777000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.436244655e+07 +2.436248432e+07 +2.436248432e+07 -2.3599e+00 -2.8766e+00
4 0 +3.408006770e+05 +3.408384470e+05 +3.408384470e+05 +2.6725e+00 +1.4271e+00
5 0 +1.985851256e+05 +1.986228956e+05 +1.986228956e+05 -3.2462e+00 +2.5048e+00
14 0 +4.087524182e+04 +4.091301182e+04 +4.091301182e+04 +9.5118e-01 +2.0539e+00
50 0 +4.087524182e+04 +4.091301182e+04 +4.091301182e+04 +9.5118e-01 +2.0539e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.325500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.950332249e+03 +1.317782249e+03 +1.317782249e+03 +9.2050e-01 +7.3818e-01
50 0 +1.950332249e+03 +1.317782249e+03 +1.317782249e+03 +9.2050e-01 +7.3818e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.530000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.038167343e+06 +6.038082043e+06 +6.038082043e+06 -2.5882e+00 +2.7494e+00
6 0 +2.625531984e+05 +2.624678984e+05 +2.624678984e+05 -2.7119e+00 -4.4198e+00
8 0 +5.134637284e+04 +5.126107284e+04 +5.126107284e+04 +1.6100e-01 +4.4096e+00
31 0 +3.674647878e+04 +3.666117878e+04 +3.666117878e+04 -9.2296e-01 +1.9428e-01
40 0 +3.352471085e+04 +3.343941085e+04 +3.343941085e+04 -9.1508e-01 -1.4229e+00
