% f evaluations | g evaluations | best noise-free fitness - Fopt (6.870000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.710256060e+01 +2.397256060e+01 +2.397256060e+01
4 0 +1.563521494e+01 +2.250521494e+01 +2.250521494e+01
5 0 +1.137600603e+01 +1.824600603e+01 +1.824600603e+01
7 0 +7.214040656e+00 +1.408404066e+01 +1.408404066e+01
24 0 +6.394171666e+00 +1.326417167e+01 +1.326417167e+01
125 0 +5.856259600e+00 +1.272625960e+01 +1.272625960e+01
290 0 +4.693047081e+00 +1.156304708e+01 +1.156304708e+01
802 0 +4.693047081e+00 +1.156304708e+01 +1.156304708e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e-02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.328571299e+01 +1.329571299e+01 +1.329571299e+01
3 0 +8.399164873e+00 +8.409164873e+00 +8.409164873e+00
13 0 +5.695218793e+00 +5.705218793e+00 +5.705218793e+00
383 0 +5.371966546e+00 +5.381966546e+00 +5.381966546e+00
421 0 +4.775610920e+00 +4.785610920e+00 +4.785610920e+00
802 0 +4.775610920e+00 +4.785610920e+00 +4.785610920e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.306100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.061930864e+01 -1.099906914e+02 -1.099906914e+02
2 0 +1.007952224e+01 -1.205304778e+02 -1.205304778e+02
6 0 +9.919485491e+00 -1.206905145e+02 -1.206905145e+02
11 0 +6.624680545e+00 -1.239853195e+02 -1.239853195e+02
220 0 +6.166032663e+00 -1.244439673e+02 -1.244439673e+02
224 0 +3.652531544e+00 -1.269574685e+02 -1.269574685e+02
802 0 +3.652531544e+00 -1.269574685e+02 -1.269574685e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.231200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.168532609e+01 -2.114346739e+02 -2.114346739e+02
4 0 +9.081122022e+00 -2.140388780e+02 -2.140388780e+02
10 0 +7.880729895e+00 -2.152392701e+02 -2.152392701e+02
44 0 +5.559056763e+00 -2.175609432e+02 -2.175609432e+02
802 0 +5.107564299e+00 -2.180124357e+02 -2.180124357e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.443000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.467691063e+01 -2.975308937e+01 -2.975308937e+01
2 0 +7.106025552e+00 -3.732397445e+01 -3.732397445e+01
21 0 +4.617517535e+00 -3.981248247e+01 -3.981248247e+01
795 0 +2.661346648e+00 -4.176865335e+01 -4.176865335e+01
802 0 +2.661346648e+00 -4.176865335e+01 -4.176865335e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.557800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.558719759e+00 +2.633387198e+02 +2.633387198e+02
12 0 +7.093263515e+00 +2.628732635e+02 +2.628732635e+02
212 0 +6.472221928e+00 +2.622522219e+02 +2.622522219e+02
231 0 +5.747027174e+00 +2.615270272e+02 +2.615270272e+02
238 0 +3.807892644e+00 +2.595878926e+02 +2.595878926e+02
802 0 +3.807892644e+00 +2.595878926e+02 +2.595878926e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.869662339e+01 +1.018696623e+03 +1.018696623e+03
2 0 +1.430540676e+01 +1.014305407e+03 +1.014305407e+03
4 0 +9.735699372e+00 +1.009735699e+03 +1.009735699e+03
11 0 +6.137107214e+00 +1.006137107e+03 +1.006137107e+03
592 0 +5.532516840e+00 +1.005532517e+03 +1.005532517e+03
802 0 +5.134963502e+00 +1.005134964e+03 +1.005134964e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.869500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.327558392e+01 -1.736744161e+02 -1.736744161e+02
2 0 +1.236762240e+01 -1.745823776e+02 -1.745823776e+02
8 0 +5.890901275e+00 -1.810590987e+02 -1.810590987e+02
294 0 +5.528802766e+00 -1.814211972e+02 -1.814211972e+02
416 0 +4.807972302e+00 -1.821420277e+02 -1.821420277e+02
802 0 +4.805707295e+00 -1.821442927e+02 -1.821442927e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.859500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.881808784e+01 +6.047680878e+02 +6.047680878e+02
2 0 +1.020043585e+01 +5.961504358e+02 +5.961504358e+02
11 0 +7.896477011e+00 +5.938464770e+02 +5.938464770e+02
37 0 +3.098368904e+00 +5.890483689e+02 +5.890483689e+02
802 0 +3.098368904e+00 +5.890483689e+02 +5.890483689e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.871600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.057970985e+01 +3.077397098e+02 +3.077397098e+02
2 0 +1.889833137e+01 +3.060583314e+02 +3.060583314e+02
3 0 +1.598613448e+01 +3.031461345e+02 +3.031461345e+02
4 0 +7.815093689e+00 +2.949750937e+02 +2.949750937e+02
29 0 +6.753477567e+00 +2.939134776e+02 +2.939134776e+02
124 0 +5.819008931e+00 +2.929790089e+02 +2.929790089e+02
308 0 +5.473899479e+00 +2.926338995e+02 +2.926338995e+02
584 0 +4.621768150e+00 +2.917817682e+02 +2.917817682e+02
802 0 +4.621768150e+00 +2.917817682e+02 +2.917817682e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.943800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.622138779e+01 -3.781586122e+02 -3.781586122e+02
2 0 +1.222741045e+01 -3.821525896e+02 -3.821525896e+02
10 0 +1.037230936e+01 -3.840076906e+02 -3.840076906e+02
12 0 +8.232741867e+00 -3.861472581e+02 -3.861472581e+02
36 0 +4.566425138e+00 -3.898135749e+02 -3.898135749e+02
582 0 +3.178475874e+00 -3.912015241e+02 -3.912015241e+02
802 0 +3.178475874e+00 -3.912015241e+02 -3.912015241e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.443000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.260998134e+01 +6.703998134e+01 +6.703998134e+01
6 0 +1.124188822e+01 +6.567188822e+01 +6.567188822e+01
11 0 +1.021300823e+01 +6.464300823e+01 +6.464300823e+01
15 0 +7.744398461e+00 +6.217439846e+01 +6.217439846e+01
31 0 +6.665855787e+00 +6.109585579e+01 +6.109585579e+01
202 0 +6.077600362e+00 +6.050760036e+01 +6.050760036e+01
222 0 +5.059431457e+00 +5.948943146e+01 +5.948943146e+01
295 0 +4.834132583e+00 +5.926413258e+01 +5.926413258e+01
802 0 +4.834132583e+00 +5.926413258e+01 +5.926413258e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.396900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.114742215e+01 +1.508374222e+02 +1.508374222e+02
16 0 +1.035437091e+01 +1.500443709e+02 +1.500443709e+02
19 0 +8.144672660e+00 +1.478346727e+02 +1.478346727e+02
31 0 +7.792067055e+00 +1.474820671e+02 +1.474820671e+02
43 0 +4.700985415e+00 +1.443909854e+02 +1.443909854e+02
497 0 +4.294587058e+00 +1.439845871e+02 +1.439845871e+02
614 0 +3.893895615e+00 +1.435838956e+02 +1.435838956e+02
802 0 +3.893895615e+00 +1.435838956e+02 +1.435838956e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.794000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.500307642e+01 -4.293692358e+01 -4.293692358e+01
3 0 +1.439875853e+01 -4.354124147e+01 -4.354124147e+01
4 0 +1.296551125e+01 -4.497448875e+01 -4.497448875e+01
5 0 +1.096822496e+01 -4.697177504e+01 -4.697177504e+01
11 0 +4.354955857e+00 -5.358504414e+01 -5.358504414e+01
802 0 +4.354955857e+00 -5.358504414e+01 -5.358504414e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.253900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.121993654e+01 +1.466099365e+02 +1.466099365e+02
2 0 +1.470567564e+01 +1.400956756e+02 +1.400956756e+02
4 0 +1.065082354e+01 +1.360408235e+02 +1.360408235e+02
6 0 +5.885571347e+00 +1.312755713e+02 +1.312755713e+02
290 0 +5.259221351e+00 +1.306492214e+02 +1.306492214e+02
516 0 +4.603633947e+00 +1.299936339e+02 +1.299936339e+02
802 0 +4.603633947e+00 +1.299936339e+02 +1.299936339e+02
