% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.115715709e+10 +4.115715647e+10 +4.115715647e+10
2 0 +1.136039961e+10 +1.136039899e+10 +1.136039899e+10
3 0 +2.701255605e+09 +2.701254984e+09 +2.701254984e+09
4 0 +9.984292211e+08 +9.984286000e+08 +9.984286000e+08
7 0 +8.210711177e+08 +8.210704965e+08 +8.210704965e+08
25 0 +4.932379593e+08 +4.932373382e+08 +4.932373382e+08
114 0 +2.434596161e+08 +2.434589949e+08 +2.434589949e+08
802 0 +2.434596161e+08 +2.434589949e+08 +2.434589949e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.548200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.690479720e+09 +1.690479466e+09 +1.690479466e+09
2 0 +1.406537291e+09 +1.406537036e+09 +1.406537036e+09
4 0 +1.141835535e+09 +1.141835280e+09 +1.141835280e+09
11 0 +8.339551073e+08 +8.339548525e+08 +8.339548525e+08
13 0 +5.609547280e+08 +5.609544732e+08 +5.609544732e+08
15 0 +2.047093873e+08 +2.047091325e+08 +2.047091325e+08
802 0 +2.047093873e+08 +2.047091325e+08 +2.047091325e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.661000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.491473739e+09 +1.491473796e+09 +1.491473796e+09
2 0 +6.556478944e+08 +6.556479510e+08 +6.556479510e+08
5 0 +5.155315427e+08 +5.155315993e+08 +5.155315993e+08
11 0 +4.833056578e+08 +4.833057144e+08 +4.833057144e+08
125 0 +4.163242109e+08 +4.163242675e+08 +4.163242675e+08
225 0 +2.215423316e+08 +2.215423882e+08 +2.215423882e+08
802 0 +2.215423316e+08 +2.215423882e+08 +2.215423882e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.810000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.223704330e+09 +1.223704312e+09 +1.223704312e+09
3 0 +1.178431720e+09 +1.178431702e+09 +1.178431702e+09
7 0 +8.096908783e+08 +8.096908602e+08 +8.096908602e+08
8 0 +7.288936750e+08 +7.288936569e+08 +7.288936569e+08
9 0 +6.575088668e+08 +6.575088487e+08 +6.575088487e+08
14 0 +4.963767465e+08 +4.963767284e+08 +4.963767284e+08
42 0 +3.393559837e+08 +3.393559656e+08 +3.393559656e+08
50 0 +2.275821161e+08 +2.275820980e+08 +2.275820980e+08
122 0 +1.977055193e+08 +1.977055012e+08 +1.977055012e+08
