% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.062664508e+02 +3.539164508e+02 +3.539164508e+02
2 0 +2.838225407e+02 +2.314725407e+02 +2.314725407e+02
3 0 +2.781663791e+02 +2.258163791e+02 +2.258163791e+02
5 0 +1.749868991e+02 +1.226368991e+02 +1.226368991e+02
8 0 +8.290958337e+01 +3.055958337e+01 +3.055958337e+01
15 0 +7.516603332e+01 +2.281603332e+01 +2.281603332e+01
58 0 +6.977236630e+01 +1.742236630e+01 +1.742236630e+01
88 0 +5.676386220e+01 +4.413862199e+00 +4.413862199e+00
205 0 +5.290308645e+01 +5.530864482e-01 +5.530864482e-01
209 0 +4.539815401e+01 -6.951845986e+00 -6.951845986e+00
215 0 +3.885316739e+01 -1.349683261e+01 -1.349683261e+01
371 0 +3.363952210e+01 -1.871047790e+01 -1.871047790e+01
572 0 +3.091562708e+01 -2.143437292e+01 -2.143437292e+01
757 0 +2.735490014e+01 -2.499509986e+01 -2.499509986e+01
823 0 +2.429042453e+01 -2.805957547e+01 -2.805957547e+01
850 0 +2.429042453e+01 -2.805957547e+01 -2.805957547e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.795400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.011900699e+02 +4.216500699e+02 +4.216500699e+02
3 0 +3.168202800e+02 +1.372802800e+02 +1.372802800e+02
5 0 +1.775513930e+02 -1.988607047e+00 -1.988607047e+00
16 0 +1.097334814e+02 -6.980651857e+01 -6.980651857e+01
33 0 +9.953236282e+01 -8.000763718e+01 -8.000763718e+01
53 0 +7.417125003e+01 -1.053687500e+02 -1.053687500e+02
98 0 +6.765082398e+01 -1.118891760e+02 -1.118891760e+02
220 0 +5.613966289e+01 -1.234003371e+02 -1.234003371e+02
310 0 +4.861365134e+01 -1.309263487e+02 -1.309263487e+02
348 0 +4.200809546e+01 -1.375319045e+02 -1.375319045e+02
362 0 +3.395192642e+01 -1.455880736e+02 -1.455880736e+02
566 0 +3.125047980e+01 -1.482895202e+02 -1.482895202e+02
716 0 +2.815648346e+01 -1.513835165e+02 -1.513835165e+02
850 0 +2.687368438e+01 -1.526663156e+02 -1.526663156e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.731000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.955791221e+02 +2.728891221e+02 +2.728891221e+02
5 0 +1.224795579e+02 +1.997895579e+02 +1.997895579e+02
12 0 +8.325142905e+01 +1.605614291e+02 +1.605614291e+02
53 0 +6.833230428e+01 +1.456423043e+02 +1.456423043e+02
62 0 +5.512345234e+01 +1.324334523e+02 +1.324334523e+02
68 0 +4.454396473e+01 +1.218539647e+02 +1.218539647e+02
512 0 +3.827090985e+01 +1.155809098e+02 +1.155809098e+02
559 0 +3.500043305e+01 +1.123104331e+02 +1.123104331e+02
612 0 +3.110822107e+01 +1.084182211e+02 +1.084182211e+02
732 0 +2.699849439e+01 +1.043084944e+02 +1.043084944e+02
744 0 +2.507416186e+01 +1.023841619e+02 +1.023841619e+02
850 0 +2.507416186e+01 +1.023841619e+02 +1.023841619e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.992000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.849585082e+02 +2.248785082e+02 +2.248785082e+02
5 0 +1.493957029e+02 +1.893157029e+02 +1.893157029e+02
